Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
169356,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2010,06/01/2010,12.23,
169415,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2011,06/01/2011,11.72,
169403,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Summer 2011,06/01/2011,12.46,
169344,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Summer 2010,06/01/2010,13.02,
742411,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Winter 2020-21,12/01/2020,6.835727638,
816924,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,5,Staten Island,2019,01/01/2019,20.997978,
816988,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,404,Bayside - Little Neck,2019,01/01/2019,74.094872,
816987,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,404,Bayside - Little Neck,2010,01/01/2010,80.982533,
154497,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,414,Rockaway and Broad Channel (CD14),2005,01/01/2005,0.517741,
154479,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,314,Flatbush and Midwood (CD14),2005,01/01/2005,2.810021,
151729,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,204,East New York,2005,01/01/2005,6.3905,
827873,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2017-2019,01/01/2017,50,
827911,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,504,South Beach - Tottenville,2017-2019,01/01/2017,10,
131308,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,504,South Beach - Tottenville,2005-2007,01/01/2005,16.3,
131277,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,204,East New York,2005-2007,01/01/2005,86.4,
827887,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2017-2019,01/01/2017,71,
742448,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2021,06/01/2021,8.715545948,
169474,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2012,06/01/2012,10.62,
169533,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2013,06/01/2013,10.56,
169462,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Summer 2012,06/01/2012,11.44,
169521,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Summer 2013,06/01/2013,11.38,
742412,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Summer 2021,06/01/2021,8.704548925,
410986,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Annual Average 2016,12/31/2015,8.49,
605661,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Summer 2018,06/01/2018,7.53,
649815,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Winter 2018-19,12/01/2018,7.97,
547518,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Summer 2017,06/01/2017,9.75,
547520,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Winter 2016-17,12/01/2016,8.3,
173131,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Winter 2009-10,12/01/2009,10.61,
173199,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Winter 2011-12,12/01/2011,10.08,
333963,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Winter 2014-15,12/01/2014,9.87,
333984,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204,East New York,Winter 2014-15,12/01/2014,9.12,
410766,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204,East New York,Summer 2016,06/01/2016,8.27,
177832,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Summer 2010,06/01/2010,13.03,
177874,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Summer 2011,06/01/2011,12.46,
742225,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Winter 2020-21,12/01/2020,6.839045172,
628543,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,204,East New York,2015-2017,01/01/2015,13.2,
628554,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,304,Upper West Side,2015-2017,01/01/2015,8.5,
518791,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,5,Staten Island,2012-2014,01/02/2012,13.5980798,
628532,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,5,Staten Island,2015-2017,01/01/2015,15,
130978,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",Borough,5,Staten Island,2005-2007,01/01/2005,25.2,
221840,386,Ozone (O3),Mean,ppb,UHF34,205,Sunset Park,Summer 2012,06/01/2012,32.29,
221841,386,Ozone (O3),Mean,ppb,UHF34,205,Sunset Park,Summer 2013,06/01/2013,29.67,
151607,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2009-2011,01/01/2009,3.4,
628393,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,105,Crotona -Tremont,2015-2017,01/01/2015,38.4,
816965,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,303,East Harlem,2010,01/01/2010,136.604529,
816944,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,203,Bedford Stuyvesant - Crown Heights,2019,01/01/2019,77.615342,
817147,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,105,Crotona -Tremont,2010,01/01/2010,8.36191,
817148,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,105,Crotona -Tremont,2019,01/01/2019,9.104067,
817143,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,103,Fordham - Bronx Pk,2010,01/01/2010,1.63565,
816855,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,305,Upper East Side,2019,01/01/2019,124.603967,
816856,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,305,Upper East Side,2010,01/01/2010,129.296414,
817203,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,405,Ridgewood - Forest Hills,2010,01/01/2010,1.420697,
817204,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,405,Ridgewood - Forest Hills,2019,01/01/2019,2.043201,
817158,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,203,Bedford Stuyvesant - Crown Heights,2019,01/01/2019,2.805015,
817161,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,205,Sunset Park,2010,01/01/2010,4.652621,
817179,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,303,East Harlem,2010,01/01/2010,4.904957,
816859,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,303,East Harlem,2019,01/01/2019,147.852741,
154489,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,406,Rego Park and Forest Hills (CD6),2005,01/01/2005,5.082484,
817105,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,406,Rego Park and Forest Hills (CD6),2010,01/01/2010,111.126668,
817045,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,206,Belmont and East Tremont (CD6),2010,01/01/2010,86.488885,
817046,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,206,Belmont and East Tremont (CD6),2019,01/01/2019,93.21697,
817049,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,208,Riverdale and Fieldston (CD8),2010,01/01/2010,36.95419,
823176,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Summer 2022,06/01/2022,7.140612287,
333980,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2015,06/01/2015,9.49,
669825,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Winter 2019-20,12/01/2019,7.37,
874346,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Winter 2022-23,12/01/2022,6.698642289,
823177,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Annual Average 2022,01/01/2022,6.042036842,
178450,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2010,12/01/2009,9.93,
178452,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Annual Average 2010,12/01/2009,10.21,
177311,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Winter 2012-13,12/01/2012,12.08,
178445,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Annual Average 2010,12/01/2009,10.99,
178443,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Annual Average 2010,12/01/2009,10.26,
816910,643,Annual vehicle miles traveled,Million miles,per square mile,Borough,1,Bronx,2010,01/01/2010,59.751255,
154587,643,Annual vehicle miles traveled,Million miles,per square mile,CD,304,Bushwick (CD4),2005,01/01/2005,36.689191,
154457,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,204,Highbridge and Concourse (CD4),2005,01/01/2005,5.959628,
154482,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,317,East Flatbush (CD17),2005,01/01/2005,3.275749,
154483,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,318,Flatlands and Canarsie (CD18),2005,01/01/2005,1.492575,
154469,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,304,Bushwick (CD4),2005,01/01/2005,1.212591,
817039,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,203,Morrisania and Crotona (CD3),2010,01/01/2010,29.363149,
817040,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,203,Morrisania and Crotona (CD3),2019,01/01/2019,38.595187,
823161,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Summer 2022,06/01/2022,7.220292085,
170368,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Annual Average 2012,12/01/2011,9.15,
170343,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2012,12/01/2011,10.14,
669849,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Winter 2019-20,12/01/2019,7.62,
874472,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Winter 2022-23,12/01/2022,7.942470191,
649739,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Summer 2019,06/01/2019,10.79,
178466,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Annual Average 2010,12/01/2009,11.56,
649736,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Summer 2019,06/01/2019,11.11,
649652,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Summer 2019,06/01/2019,8.19,
649706,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Summer 2019,06/01/2019,7.71,
178454,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Annual Average 2010,12/01/2009,9.8,
333941,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Summer 2015,06/01/2015,9.46,
874372,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Annual Average 2023,01/01/2023,6.730894136,
649682,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Summer 2019,06/01/2019,8.71,
168421,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Winter 2008-09,12/01/2008,13.64,
213781,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Winter 2013-14,12/01/2013,12.06,
168396,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Winter 2008-09,12/01/2008,14.24,
213756,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Winter 2013-14,12/01/2013,13.39,
177313,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2012-13,12/01/2012,9.82,
178447,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Annual Average 2010,12/01/2009,10.48,
130379,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2005-2007,01/01/2005,52.7,
130369,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2005-2007,01/01/2005,61.1,
130368,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2005-2007,01/01/2005,54.9,
168419,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2008-09,12/01/2008,14.23,
213779,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2013-14,12/01/2013,12.96,
213754,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Winter 2013-14,12/01/2013,14.51,
823156,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Annual Average 2022,01/01/2022,6.123500683,
669801,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Winter 2019-20,12/01/2019,7.49,
649700,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Summer 2019,06/01/2019,7.91,
333989,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Summer 2015,06/01/2015,9.17,
827559,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,206,Borough Park,2017-2019,01/01/2017,36,
827574,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Borough,3,Manhattan,2017-2019,01/01/2017,33,
130784,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Borough,3,Manhattan,2005-2007,01/01/2005,64,
336528,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Winter 2014-15,12/01/2014,25.8,
549797,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Annual Average 2017,01/01/2017,18.81,
176692,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2013,12/01/2012,18.58,
336483,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Winter 2014-15,12/01/2014,28.69,
740886,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Annual Average 2021,01/01/2021,19.96942812,
175348,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Winter 2010-11,12/01/2010,28.44,
175894,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Summer 2009,06/01/2009,18.95,
222557,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2009,06/01/2009,21.16,
222563,386,Ozone (O3),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2009,06/01/2009,18.88,
825747,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2022,01/01/2022,13.05855438,
175264,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Winter 2008-09,12/01/2008,27.25,
213602,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2014,12/01/2013,23.39,
550063,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2017,06/01/2017,16.3,
550065,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2016-17,12/01/2016,26.77,
603006,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2018,06/01/2018,17.57,
549994,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2017,06/01/2017,22.43,
878158,386,Ozone (O3),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2023,06/01/2023,32.37118901,
878146,386,Ozone (O3),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2023,06/01/2023,34.03985644,
878169,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2023,06/01/2023,28.97905331,
216283,386,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2014,06/01/2014,26.1,
878131,386,Ozone (O3),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Summer 2023,06/01/2023,33.55858112,
602695,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Winter 2017-18,12/01/2017,28.62,
643309,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Annual Average 2019,01/01/2019,21.71,
170357,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Annual Average 2012,12/01/2011,10.5,
177315,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Winter 2012-13,12/01/2012,11.11,
669813,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Winter 2019-20,12/01/2019,8.55,
178449,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Annual Average 2010,12/01/2009,10.49,
177326,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Winter 2012-13,12/01/2012,12.15,
334022,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2015,06/01/2015,12.01,
168410,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Winter 2008-09,12/01/2008,15.65,
213770,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Winter 2013-14,12/01/2013,13.44,
649688,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Summer 2019,06/01/2019,8.9,
874336,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Annual Average 2023,01/01/2023,7.157937732,
874334,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Winter 2022-23,12/01/2022,6.801170004,
333956,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Summer 2015,06/01/2015,9.73,
874357,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Annual Average 2023,01/01/2023,6.809305105,
333977,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Summer 2015,06/01/2015,10.29,
130388,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,406,Fresh Meadows,2005-2007,01/01/2005,52,
130378,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2005-2007,01/01/2005,57.5,
827538,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,406,Fresh Meadows,2017-2019,01/01/2017,25,
222407,386,Ozone (O3),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2009,06/01/2009,26.82,
550077,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Winter 2016-17,12/01/2016,24.55,
550075,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2017,06/01/2017,12.99,
216379,386,Ozone (O3),Mean,ppb,CD,205,Fordham and University Heights (CD5),Summer 2014,06/01/2014,29.69,
216307,386,Ozone (O3),Mean,ppb,CD,105,Midtown (CD5),Summer 2014,06/01/2014,21.79,
212309,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2013-14,12/01/2013,29.87,
175257,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Winter 2008-09,12/01/2008,33.61,
643342,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Annual Average 2019,01/01/2019,19.98,
336495,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Winter 2014-15,12/01/2014,23.37,
878117,386,Ozone (O3),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2023,06/01/2023,36.56098667,
213416,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Summer 2014,06/01/2014,18.83,
828069,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2017-2019,01/01/2017,2,
334301,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Summer 2015,06/01/2015,9.6,
170227,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Annual Average 2010,12/01/2009,15.51,
177309,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Winter 2012-13,12/01/2012,11.27,
669804,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Winter 2019-20,12/01/2019,8.17,
177318,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Winter 2012-13,12/01/2012,10.78,
130395,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,503,Willowbrook,2005-2007,01/01/2005,73.8,
130366,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,205,Sunset Park,2005-2007,01/01/2005,49.2,
130375,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,303,East Harlem,2005-2007,01/01/2005,100.5,
827551,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,303,East Harlem,2017-2019,01/01/2017,45,
222467,386,Ozone (O3),Mean,ppb,UHF42,205,Sunset Park,Summer 2009,06/01/2009,24.63,
222455,386,Ozone (O3),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2009,06/01/2009,24.33,
550042,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2017,06/01/2017,16.57,
550044,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Winter 2016-17,12/01/2016,27.51,
550048,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2017,06/01/2017,13.03,
878167,386,Ozone (O3),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2023,06/01/2023,28.47102781,
602764,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Winter 2017-18,12/01/2017,26.75,
643378,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Annual Average 2019,01/01/2019,19.4,
336552,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Winter 2014-15,12/01/2014,26.96,
878151,386,Ozone (O3),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2023,06/01/2023,29.62674459,
878153,386,Ozone (O3),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2023,06/01/2023,32.73465101,
216301,386,Ozone (O3),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2014,06/01/2014,26.12,
878165,386,Ozone (O3),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2023,06/01/2023,29.94972265,
877149,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2023,06/01/2023,12.9706097,
131372,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,01/01/2009,95.4,
874519,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Winter 2022-23,12/01/2022,7.906916789,
874902,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2023,01/01/2023,7.163769986,
874904,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2022-23,12/01/2022,6.799389863,
874874,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Winter 2022-23,12/01/2022,6.575514685,
874872,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Annual Average 2023,01/01/2023,6.794486921,
227512,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,104,Clinton and Chelsea (CD4),2011,01/01/2011,2.9,
131132,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,01/01/2005,37.9,
130796,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,01/01/2005,195.4,
130809,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305,Upper East Side,2005-2007,01/01/2005,39,
827537,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,407,Southwest Queens,2017-2019,01/01/2017,26,
130389,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,407,Southwest Queens,2005-2007,01/01/2005,49,
175892,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2009,06/01/2009,21.39,
549803,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Annual Average 2017,01/01/2017,15.64,
336534,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Winter 2014-15,12/01/2014,23.07,
179279,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Winter 2010-11,12/01/2010,29.66,
